sa4_name,name,x,y
Inner_west,BIARA AVENUE RESERVE,151.10485791061845,-33.92378058933149
Inner_west,CANTERBURY POST OFFICE,151.1208999297408,-33.910629651541605
Inner_west,CANTERBURY-HURLSTONE PARK RSL YOUTH CLUB,151.11920525346574,-33.91179656387886
Inner_west,,151.108446738569,-33.922882532936036
Inner_west,,151.10660060723535,-33.923218628361845
Inner_west,,151.12348477358037,-33.92752963980393
Inner_west,EARLWOOD LIBRARY,151.12380005439732,-33.9275135047369
Inner_west,EARLWOOD SENIOR CITIZENS CENTRE,151.12473525810026,-33.9274810102366
Inner_west,OUR LADY OF LOURDES CATHOLIC CHURCH,151.12681464148903,-33.92714892162143
Inner_west,EARLWOOD POST OFFICE,151.12715644686136,-33.926384813920244
Inner_west,,151.1294470574111,-33.928027481184735
Inner_west,,151.1254698922548,-33.925883628825574
Inner_west,,151.1282206234863,-33.926233537780476
Inner_west,,151.1190661771918,-33.92389470102514
Inner_west,,151.118617484877,-33.92409271505339
Inner_west,TURRELLA RAILWAY STATION,151.1399261019314,-33.92987792470602
Inner_west,TURRELLA CHILDRENS CENTRE,151.14782816376916,-33.92963794061277
Inner_west,,151.14744458673613,-33.92904299219441
Inner_west,,151.13682214504533,-33.92374442005136
Inner_west,H M MCPHERSON RESERVE,151.13158125510014,-33.92366186118739
Inner_west,,151.0775533229102,-33.920246809501094
Inner_west,LAKEMBA POST OFFICE,151.07615257629442,-33.92051131872193
Inner_west,LAKEMBA LIBRARY,151.07578540249844,-33.92069241782492
Inner_west,LAKEMBA SENIOR CITIZENS CENTRE,151.0755759324422,-33.92078679017455
Inner_west,LAKEMBA EARLY CHILDHOOD HEALTH CENTRE,151.07622847405443,-33.921485604177796
Inner_west,,151.07868283849734,-33.92082888539246
Inner_west,,151.0791212666616,-33.921560749671855
Inner_west,,151.0780063630709,-33.91968958113202
Inner_west,,151.07841430421112,-33.92001726869103
Inner_west,PEEL PARK,151.0818024826632,-33.91682943521982
Inner_west,,151.0788926139808,-33.91650477840271
Inner_west,,151.07731445099466,-33.91597464810975
Inner_west,BELMORE PLACE CARE COMMUNITY,151.07796607003715,-33.91470245315582
Inner_west,,151.07739065418193,-33.91939502502764
Inner_west,,151.07489552149656,-33.92022221235828
Inner_west,,151.0751068735233,-33.92061274604486
Inner_west,,151.07692614972157,-33.91777155902956
Inner_west,,151.0869003697983,-33.915448642228306
Inner_west,BELMORE SPORTSGROUND,151.09469677358896,-33.91662306700395
Inner_west,,151.0925322586574,-33.91788973107202
Inner_west,LARK STREET RESERVE,151.094337398068,-33.91447973426268
Inner_west,REGIS BELMORE,151.08886978322658,-33.91642391368371
